,Title,VideoID,ChannelID,Views,SubsCount,Views_to_Subs,Target,Cleaned_Titles
191,하루종일 고체로만 살기 VS 하루종일 액체로만 살기 과연 가능할까요? 24시간 하루살기 가족 일상 브이로그( vlog)ㅣ토깽이네,o6us9iFJ16w,UCniBqAPwwWIQLbYo4uK2RWg,1546073,1140000,1.3562043859649122,1,하루종일 고체로만 살기 VS 하루종일 액체로만 살기 과연 가능할까요 24시간 하루살기 가족 일상 브이로그 vlog 토깽이네
192,하루종일 신체 일부분 사용 금지! 누가 가장 불편할까요? 신체 안쓰고 하루살기 가족 일상 챌린지ㅣ토깽이네,o_c4MORes9o,UCniBqAPwwWIQLbYo4uK2RWg,746657,1140000,0.6549622807017544,0,하루종일 신체 일부분 사용 금지 누가 가장 불편할까요 신체 안쓰고 하루살기 가족 일상 챌린지 토깽이네
193,24시간 흑백 하루살기 vs 컬러 하루살기 ! 살면서 어느팀이 더 유리할까? 꿀잼보장 가족 일상 챌린지ㅣ토깽이네,pkMM0HfyzJg,UCniBqAPwwWIQLbYo4uK2RWg,2135864,1140000,1.8735649122807017,1,24시간 흑백 하루살기 vs 컬러 하루살기 살면서 어느팀이 더 유리할까 꿀잼보장 가족 일상 챌린지 토깽이네
194,24시간 주차장 vs 자동차 하루살기 해보았습니다! 어느팀이 더 불편할까요? 가족 일상 챌린지ㅣ토깽이네,LAhOdYIe2-o,UCniBqAPwwWIQLbYo4uK2RWg,3118555,1140000,2.7355745614035087,1,24시간 주차장 vs 자동차 하루살기 해보았습니다 어느팀이 더 불편할까요 가족 일상 챌린지 토깽이네
195,2분 안에 고른 물건으로 차 안에서 하루살기! 극한 생존 게임 ㅋㅋㅋ 말벤져스 가족 일상 국민이 24시간 챌린지 | 말이야와친구들,INswIYHZaF4,UCIAH4FXl2DQ4HmLupsyFiug,3011394,3350000,0.8989235820895523,1,2분 안에 고른 물건으로 차 안에서 하루살기 극한 생존 게임 ㅋㅋㅋ 말벤져스 가족 일상 국민이 24시간 챌린지 말이야와친구들
196,&#39;집안에서 살기 vs 집밖에서 살기&#39; 숨막히는 생존 싸움이 시작됐다! 24시간 하루살기 챌린지 가족 일상 브이로그( vlog)ㅣ토깽이네,Of1FBUL6DX0,UCniBqAPwwWIQLbYo4uK2RWg,2651255,1140000,2.325662280701754,1,39 집안에서 살기 vs 집밖에서 살기 39 숨막히는 생존 싸움이 시작됐다 24시간 하루살기 챌린지 가족 일상 브이로그 vlog 토깽이네
197,정해진 걸음수대로만 하루를 살아야 한다! 오늘 하루도 무사히 지나갈수 있을가요? 가족 챌린지 하루살기ㅣ토깽이네,4HWa-mnKWlc,UCniBqAPwwWIQLbYo4uK2RWg,2997526,1140000,2.6294087719298247,1,정해진 걸음수대로만 하루를 살아야 한다 오늘 하루도 무사히 지나갈수 있을가요 가족 챌린지 하루살기 토깽이네
198,24시간 손묶고 vs 발묶고 하루살기! 과연 어떤 팀이 더 불편하고 힘들까요? 꿀잼 보장 가족 일상 챌린지ㅣ토깽이네,HCC6lVmIETU,UCniBqAPwwWIQLbYo4uK2RWg,626626,1140000,0.5496719298245614,0,24시간 손묶고 vs 발묶고 하루살기 과연 어떤 팀이 더 불편하고 힘들까요 꿀잼 보장 가족 일상 챌린지 토깽이네
199,대형 테마파크 안에서 찾은 물건으로만 하루살기 가능? ㅋㅋㅋ 과연 누가 잘 살까?? 흔한 가족 일상 챌린지 - 모모와친구들 키즈파크 | 말이야와친구들,DFLUUI65K98,UCIAH4FXl2DQ4HmLupsyFiug,238727,3350000,0.07126179104477612,0,대형 테마파크 안에서 찾은 물건으로만 하루살기 가능 ㅋㅋㅋ 과연 누가 잘 살까 흔한 가족 일상 챌린지 모모와친구들 키즈파크 말이야와친구들
200,뽑은 색깔은 절대 사용하거나 먹을수 없다! 색깔없이 하루살기 가족 챌린지ㅣ토깽이네,X6cKSGjKYkI,UCniBqAPwwWIQLbYo4uK2RWg,1953533,1140000,1.7136254385964913,1,뽑은 색깔은 절대 사용하거나 먹을수 없다 색깔없이 하루살기 가족 챌린지 토깽이네
201,각자 정해진 언어로만 의사소통하며 하루를 살아봤습니다! 가족 일상 챌린지 하루살기ㅣ토깽이네,Jf_7GIsYtgk,UCniBqAPwwWIQLbYo4uK2RWg,3145943,1140000,2.7595991228070176,1,각자 정해진 언어로만 의사소통하며 하루를 살아봤습니다 가족 일상 챌린지 하루살기 토깽이네
202,한가지 감정으로만 하루를 산다면?! 기쁨 슬픔 분노 공포 네가지중 어떤 감정이 가장 쉬울까요? 감정 24시간 하루살기 가족 일상 브이로그 vlogㅣ토깽이네,TphOaP__MOQ,UCniBqAPwwWIQLbYo4uK2RWg,924761,1140000,0.8111938596491228,1,한가지 감정으로만 하루를 산다면 기쁨 슬픔 분노 공포 네가지중 어떤 감정이 가장 쉬울까요 감정 24시간 하루살기 가족 일상 브이로그 vlog 토깽이네
203,박스에서 하루살기! 아니 이게 가능하다고??  좁은데 아이들은 오히려 좋아함ㅋㅋㅋㅋㅋ,3A-REWkd1KU,UCbbC0FaznmgJDuehIuQvYMA,480501,1420000,0.338380985915493,0,박스에서 하루살기 아니 이게 가능하다고 좁은데 아이들은 오히려 좋아함ㅋㅋㅋㅋㅋ
204,어려운 단계별로 하루를 살아본다면? 4단계 하루살기 가족 일상 브이로그 vlogㅣ토깽이네,MpRIkOPevj0,UCniBqAPwwWIQLbYo4uK2RWg,1326812,1140000,1.1638701754385965,1,어려운 단계별로 하루를 살아본다면 4단계 하루살기 가족 일상 브이로그 vlog 토깽이네
205,큰집에서 살기 위해 몸을 작게 만든다?! vs 작은집에 몸을 구겨 넣는다! 과연 어느팀이 더 불편할까요? 큰집 vs 작은집 하루살기 가족 일상 챌린지ㅣ토깽이네,g6Zom4nLJTo,UCniBqAPwwWIQLbYo4uK2RWg,471482,1140000,0.41358070175438594,0,큰집에서 살기 위해 몸을 작게 만든다 vs 작은집에 몸을 구겨 넣는다 과연 어느팀이 더 불편할까요 큰집 vs 작은집 하루살기 가족 일상 챌린지 토깽이네
206,뽑은 돈으로만 놀러가서 펜션 하루살기 ㅋㅋㅋ 과연 누가 더 잘 산거 같나요? 댓글 남겨주세요! 흔한 가족 일상 국민이 24시간 챌린지 | 말이야와친구들,EB5mZudJtKo,UCIAH4FXl2DQ4HmLupsyFiug,1122827,3350000,0.33517223880597014,0,뽑은 돈으로만 놀러가서 펜션 하루살기 ㅋㅋㅋ 과연 누가 더 잘 산거 같나요 댓글 남겨주세요 흔한 가족 일상 국민이 24시간 챌린지 말이야와친구들
207,사용하는 모든 물건의 글자수를 차감한다! 총글자수 하루살기 반전 대박 ㅋㅋ 가족 일상 챌린지ㅣ토깽이네,P8nFqyswQYU,UCniBqAPwwWIQLbYo4uK2RWg,1388697,1140000,1.2181552631578947,1,사용하는 모든 물건의 글자수를 차감한다 총글자수 하루살기 반전 대박 ㅋㅋ 가족 일상 챌린지 토깽이네
208,직업 정해서 하루를 살아봤습니다! 어떤 직업이 가장 재미있을까요? 직업 하루살기 24시간 가족 일상 챌린지(feat. 레고프렌즈 드림 아카데미)ㅣ토깽이네,sqymkV98_2U,UCniBqAPwwWIQLbYo4uK2RWg,985713,1140000,0.8646605263157895,1,직업 정해서 하루를 살아봤습니다 어떤 직업이 가장 재미있을까요 직업 하루살기 24시간 가족 일상 챌린지 feat 레고프렌즈 드림 아카데미 토깽이네
209,7명이 한 차에서 하루종일 살면 어떻게 될까? 공포의 차에서 하루살기 24시간 ㅋㅋㅋㅋ 말이야 토깽이네 가족 운명은? 경주 여행 아이랑 흔한 가족 일상 챌린지 | 말이야와친구들,8Zg0mhMhxh8,UCIAH4FXl2DQ4HmLupsyFiug,1425816,3350000,0.42561671641791043,0,7명이 한 차에서 하루종일 살면 어떻게 될까 공포의 차에서 하루살기 24시간 ㅋㅋㅋㅋ 말이야 토깽이네 가족 운명은 경주 여행 아이랑 흔한 가족 일상 챌린지 말이야와친구들
211,"초원 금쪽상담소 열었습니다! 의심 많은 도마, 돌아온 탕자라고 생각하는 MZ 크리스천, 당장 이 간증 영상을 클릭하세요!  [초원안에서 EP.2 티키틱 은택] | MZ 새롭게하소서",RtLFpGzuMFk,UCLJi5xP-S2XpBNV9kFZYHXg,5518,12600,0.43793650793650796,0,초원 금쪽상담소 열었습니다 의심 많은 도마 돌아온 탕자라고 생각하는 MZ 크리스천 당장 이 간증 영상을 클릭하세요 초원안에서 EP 2 티키틱 은택 MZ 새롭게하소서
212,우리가 직접 겪은 하나님의 계획 (주님AI부터 새롭게하소서 최근 간증까지) [초원 2023 연말정산 1편] *자막설정,KVEvG8yDq0M,UCLJi5xP-S2XpBNV9kFZYHXg,5490,12600,0.4357142857142857,0,우리가 직접 겪은 하나님의 계획 주님AI부터 새롭게하소서 최근 간증까지 초원 2023 연말정산 1편 자막설정
213,"펜타닐 마약, 타투, 무당, 학폭...  새롭게하소서 최근 간증에서 못다한 이야기, 썰풀러 왔습니다 [초원안에서 EP.1-1 래퍼 사츠키] | MZ 새롭게하소서",m85FMFXpOm8,UCLJi5xP-S2XpBNV9kFZYHXg,63115,12600,5.0091269841269845,1,펜타닐 마약 타투 무당 학폭 새롭게하소서 최근 간증에서 못다한 이야기 썰풀러 왔습니다 초원안에서 EP 1 1 래퍼 사츠키 MZ 새롭게하소서
214,새롭게하소서 최근 간증 비하인드! 초원(주님AI) 대표 김민준의 하루 | 기독교 스타트업 초원 CEO 브이로그,lTJ3J-9hsZ4,UCLJi5xP-S2XpBNV9kFZYHXg,7534,12600,0.597936507936508,0,새롭게하소서 최근 간증 비하인드 초원 주님AI 대표 김민준의 하루 기독교 스타트업 초원 CEO 브이로그
215,"2023년 한 해 초원이 쓴 15억 원, 그럼에도 우리가 사역을 멈추지 않는 이유 [초원 2023 연말정산 2편] *자막설정",2D3KMTNvFMo,UCLJi5xP-S2XpBNV9kFZYHXg,6314,12600,0.5011111111111111,0,2023년 한 해 초원이 쓴 15억 원 그럼에도 우리가 사역을 멈추지 않는 이유 초원 2023 연말정산 2편 자막설정
216,"MZ 크리스천 모이세요! ...크리스천 연애, 혼전순결, 스킨십, 배우자기도, 이태원 참사, 할로윈... [초원안에서 EP.1-2 래퍼 사츠키] | MZ 새롭게하소서",bWm5VjS61vk,UCLJi5xP-S2XpBNV9kFZYHXg,67373,12600,5.347063492063492,1,MZ 크리스천 모이세요 크리스천 연애 혼전순결 스킨십 배우자기도 이태원 참사 할로윈 초원안에서 EP 1 2 래퍼 사츠키 MZ 새롭게하소서
217,"부디 2024년엔 연애하고 결혼합시다!! 건강한 크리스천 연애, 크리스천 결혼 특강! (기독교 연애, 결혼, 배우자..) [초원 안에서 - 솬리아 부부] | MZ 새롭게하소서",hRrhrbBsxjc,UCLJi5xP-S2XpBNV9kFZYHXg,30429,12600,2.415,1,부디 2024년엔 연애하고 결혼합시다 건강한 크리스천 연애 크리스천 결혼 특강 기독교 연애 결혼 배우자 초원 안에서 솬리아 부부 MZ 새롭게하소서
218,[&#39;초원&#39;과 함께하는 데일리 큐티] 미디어교회 묵상 | 권준모 목사 | 2월 26일 | 삶은 계란 큐티 시즌2,nBTnJnq4OpA,UCaNoaz05HCffa_61Jf_9Qng,296,145000,0.0020413793103448274,0,39 초원 39 과 함께하는 데일리 큐티 미디어교회 묵상 권준모 목사 2월 26일 삶은 계란 큐티 시즌2
219,손해가 나는데도 이 일이 좋아요👩‍💻ㅣ초원(주님AI) 김민준 대표ㅣ새롭게하소서,TfYjZMcFJQY,UCqCqf21juyyL_8peGs2CWGg,217926,792000,0.2751590909090909,0,손해가 나는데도 이 일이 좋아요 초원 주님AI 김민준 대표 새롭게하소서
220,[KBS 명작다큐] 동아시아 생명대탐사 &quot;아무르 1부 - 초원의 오아시스&quot; (KBS 110406 방송),w3gOB7JsgS0,UC4LW3sOslC14Vn5bcoNUBkg,3166207,2020000,1.567429207920792,1,KBS 명작다큐 동아시아 생명대탐사 quot 1부 초원의 오아시스 quot KBS 110406 방송
221,300명의 청년 크리스천들이 다시 한번 초원의 밤에 모였습니다!! 제 2회 초원의 밤 with 사츠키 [초원사무실 ep 6. 2nd 초원의밤 스케치 영상],z3XXaHzDKYc,UCLJi5xP-S2XpBNV9kFZYHXg,2569,12600,0.2038888888888889,0,300명의 청년 크리스천들이 다시 한번 초원의 밤에 모였습니다 제 2회 초원의 밤 with 사츠키 초원사무실 ep 6 2nd 초원의밤 스케치 영상
222,무엇이든 다 답할 수 있다는 &#39;홀리컴뱃&#39;의 그 목사님을 모셔봤습니다! [초원 안에서 - 엠마오 연구소 차성진 목사 1편] | MZ 새롭게하소서,pgREAc_qOaM,UCLJi5xP-S2XpBNV9kFZYHXg,13214,12600,1.0487301587301587,1,무엇이든 다 답할 수 있다는 39 홀리컴뱃 39 의 그 목사님을 모셔봤습니다 초원 안에서 엠마오 연구소 차성진 목사 1편 MZ 새롭게하소서
223,히식스 - &#39;초원 + 초원의 빛 + 물새의 노래&#39; 【KBS 쇼 토요특급】,B4dHQ-TvRKM,UCmZ19AIj_wcpwRcqG7p9L8g,165216,700000,0.23602285714285715,0,히식스 39 초원 초원의 빛 물새의 노래 39 KBS 쇼 토요특급
224,[군가] Полюшко-поле/폴류쉬카 폴레(초원),Bn6-F3yKwiE,UCq1d9ls9I-SIXgnaHjQ2GNA,255444,20400,12.521764705882353,1,군가 폴류쉬카 폴레 초원
225,줄서서먹는 특이한 우설?😳 남영동2탄 핫플레이스 초원 먹방,SVtf7xT5J64,UCfpaSruWW3S4dibonKXENjA,1221219,9300000,0.13131387096774194,0,줄서서먹는 특이한 우설 남영동2탄 핫플레이스 초원 먹방
226,65만 자기계발 크리에이터이자 기독교 유튜버가 공개하는 자신감의 원천  [초원 안에서 - 드로우앤드류/류딘스 1편] | MZ 새롭게하소서,bLxncTr7BLo,UCLJi5xP-S2XpBNV9kFZYHXg,47382,12600,3.7604761904761905,1,65만 자기계발 크리에이터이자 기독교 유튜버가 공개하는 자신감의 원천 초원 안에서 드로우앤드류 류딘스 1편 MZ 새롭게하소서
227,가성비 좋은 한우(1++)등심주물럭과 특수부위 소고깃집 - 초원,qLOWTXc1ycw,UCmJEpV4hLzGWLU5rrdOHMhQ,245558,671000,0.3659582712369598,0,가성비 좋은 한우 1 등심주물럭과 특수부위 소고깃집 초원
228,"초원과 냇물, 여기가 남극 맞아?…바다에서도 &#39;이상 징후&#39; / SBS 8뉴스",Megq2rfjhCo,UCkinYTS9IHqOEwR1Sze2JTw,1655495,4080000,0.40575857843137253,0,초원과 냇물 여기가 남극 맞아 바다에서도 39 이상 징후 39 SBS 8뉴스
229,"구 주님AI, 초원이 네이버 기사 메인에 올랐습니다. (휴~ 목사님이랑 이 대화 안했으면 클날뻔;;;) [초원사무실 ep4.]",zBMJ-iWji5U,UCLJi5xP-S2XpBNV9kFZYHXg,6619,12600,0.5253174603174603,0,구 주님AI 초원이 네이버 기사 메인에 올랐습니다 휴 목사님이랑 이 대화 안했으면 클날뻔 초원사무실 ep4
230,"[다큐 몰아보기] 고산지대, 사막, 타이가림, 초원지대 등 척박한 환경과 생명의 풍요를 모두 품은 대지 몽골고원에 가다! (KBS 방송)",QRQR6RCS1C4,UC4LW3sOslC14Vn5bcoNUBkg,3256710,2020000,1.6122326732673267,1,다큐 몰아보기 고산지대 사막 타이가림 초원지대 등 척박한 환경과 생명의 풍요를 모두 품은 대지 몽골고원에 가다 KBS 방송
231,그동안 초원을 사랑해주셔서 진심으로 감사드립니다.,lDvO7g_gEkQ,UCLJi5xP-S2XpBNV9kFZYHXg,6027,12600,0.47833333333333333,0,그동안 초원을 사랑해주셔서 진심으로 감사드립니다
232,"국내 5대 찬양팀 위러브 팀원들을 만났습니다!!! [초원 안에서 - 위러브 WELOVE 송민선, 유건 1편] | MZ 새롭게하소서",MwYmWp2yAs0,UCLJi5xP-S2XpBNV9kFZYHXg,46563,12600,3.6954761904761906,1,국내 5대 찬양팀 위러브 팀원들을 만났습니다 초원 안에서 위러브 WELOVE 송민선 유건 1편 MZ 새롭게하소서
233,"[명작다큐] 돌궐 기마유목민족의 땅 실크로드에 남겨진 옛 영광의 흔적 | 신 실크로드 3부 “초원의 길, 바람의 민족”  (KBS 051029 방송)",H5goGrW6s3A,UC4LW3sOslC14Vn5bcoNUBkg,618574,2020000,0.30622475247524755,0,명작다큐 돌궐 기마유목민족의 땅 실크로드에 남겨진 옛 영광의 흔적 신 실크로드 3부 초원의 길 바람의 민족 KBS 051029 방송
234,"인터넷에서 산 중고트럭 5대가 집이 됐다. 그린벨트 초원 안에서 살기 위한 조건, 수의사 그만두고 가스도 수도도 안 되는 맨땅에서 자연인이 되기로 한 영국 부부🇬🇧ㅣ#숲이그린집",uRPA2ug2bCM,UCsLoTwOpElvEixfF1-O90rA,167824,979000,0.17142390194075588,0,인터넷에서 산 중고트럭 5대가 집이 됐다 그린벨트 초원 안에서 살기 위한 조건 수의사 그만두고 가스도 수도도 안 되는 맨땅에서 자연인이 되기로 한 영국 부부 숲이그린집
235,"[Full] 세계테마기행 - 바람과 초원의 땅, 몽골 1~4부",XIXA25OF8SY,UCFCtZJTuJhE18k8IXwmXTYQ,930895,3860000,0.24116450777202073,0,Full 세계테마기행 바람과 초원의 땅 몽골 1 4부
236,"위러브 팀원이 말해주는 &#39;나는 끌려갑니다&#39; CCM 작사 비하인드 [초원 안에서 - 위러브 WELOVE 송민선, 유건 2편] | MZ 새롭게하소서",nTI9ImEONI4,UCLJi5xP-S2XpBNV9kFZYHXg,8224,12600,0.6526984126984127,0,위러브 팀원이 말해주는 39 나는 끌려갑니다 39 CCM 작사 비하인드 초원 안에서 위러브 WELOVE 송민선 유건 2편 MZ 새롭게하소서
237,목사 사모에게 물어보았습니다! 배우자 기도 뭐라고 하셨어요?? [초원 안에서 - 래퍼 다비드 남성민 목사 2편] | MZ 새롭게하소서,u8U2oNekZy8,UCLJi5xP-S2XpBNV9kFZYHXg,4905,12600,0.3892857142857143,0,목사 사모에게 물어보았습니다 배우자 기도 뭐라고 하셨어요 초원 안에서 래퍼 다비드 남성민 목사 2편 MZ 새롭게하소서
238,[ENG] 현주엽 최애 우설!🤩🥩 처음 맛본 제작진 반응은?😮 맛만 보려다 역대급으로 주문해버린 가게!😋 ▷초원◁,0uNJjf9mSis,UCLwCHoQ9h7DPXvLwx5XwTQg,2012673,762000,2.641303149606299,1,ENG 현주엽 최애 우설 처음 맛본 제작진 반응은 맛만 보려다 역대급으로 주문해버린 가게 초원
239,HE 5 (히 파이브) - 초원,ToA0RPe-d28,UCGAgpQtBtiApxWUfBHYUHwQ,76855,1250,61.484,1,HE 5 히 파이브 초원
240,"누군가 숨어 살던 산꼭대기 버려진 마을에서 당나귀 두 마리와 함께 히말라야처럼 사는 남자┃산골짜기 오지에 누가 살고 있을까?┃길도 가게도 없다, 무척산 기도원┃한국기행┃#골라듄다큐",0oFwMfS2-xQ,UCFCtZJTuJhE18k8IXwmXTYQ,1160918,3860000,0.3007559585492228,0,누군가 숨어 살던 산꼭대기 버려진 마을에서 당나귀 두 마리와 함께 히말라야처럼 사는 남자 산골짜기 오지에 누가 살고 있을까 길도 가게도 없다 무척산 기도원 한국기행 골라듄다큐
241,[Special Clip] ATEEZ(에이티즈) 산 &#39;이하이 - 한숨&#39;,6wyM0yuK5dM,UC2e4Ukj5Pfr7cb3KpJAFBdQ,1588925,3750000,0.42371333333333333,0,Special Clip ATEEZ 에이티즈 산 39 이하이 한숨 39
242,[Special Clip] ATEEZ(에이티즈) 산 &#39;Imagine Dragons - Warriors&#39; Performance Video,TnC4DNHHMbc,UC2e4Ukj5Pfr7cb3KpJAFBdQ,4353153,3750000,1.1608408,1,Special Clip ATEEZ 에이티즈 산 39 Imagine Dragons Warriors 39 Performance Video
243,우리나라 가장 아름다운 산 10 | 등산 유튜버 최애산 모음,NPzmN8NP5us,UCjygT0zzx9LVABLqfiDnCYQ,325691,94200,3.4574416135881103,1,우리나라 가장 아름다운 산 10 등산 유튜버 최애산 모음
244,에베레스트보다 많이 죽는다고...? 알고보면 진짜 위험하다는 한국의 죽음의 산 TOP 3,CkkWeid65Mg,UC2Vcz3eu1hO2zoyTpGvSWkw,711223,881000,0.8072905788876277,0,에베레스트보다 많이 죽는다고 알고보면 진짜 위험하다는 한국의 죽음의 산 TOP 3
245,편도 775m의 &#39;인생산&#39;을 찾았다!! 짧은 산행으로 만나는 최고의 뷰!! 정상에서 햄버거 먹고 옥천의 맛집 풍미당 물쫄면 먹방까지!!,X3bf6pRYW3g,UC5mw63Yj12G7dD-fb-QOSEw,109016,107000,1.018841121495327,1,편도 775m의 39 인생산 39 을 찾았다 짧은 산행으로 만나는 최고의 뷰 정상에서 햄버거 먹고 옥천의 맛집 풍미당 물쫄면 먹방까지
246,[쇼챔직캠 4K] ATEEZ SAN (에이티즈 산) - BOUNCY (K-HOT CHILLI PEPPERS) | Show Champion | EP.480,MZ-wYe5EC24,UCPde4guD9yFBRzkxk2PatoA,252296,6890000,0.036617706821480404,0,쇼챔직캠 4K ATEEZ SAN 에이티즈 산 BOUNCY K HOT CHILLI PEPPERS Show Champion EP 480
247,여러분! 산에서 이거 보면 바로 도망가세요.,U3JK-iYWJhg,UC8cS0b_5Hk5hfPEyv-XFD2g,326854,5730,57.04258289703316,1,여러분 산에서 이거 보면 바로 도망가세요
248,산석등산/Mountain/광주시-#적산 #범우산 #윤골봉 #서랑말림산 #두리봉,gTvGu0q7oi8,UCnNfbeQ-DohqKum6JRHmhOw,4,124,0.03225806451612903,0,산석등산 Mountain 광주시 적산 범우산 윤골봉 서랑말림산 두리봉
249,한국의 좋은 산 4곳 | 지금 가면 좋은 산행지 / 대한민국 좋은 여행지 | Mountain Trekking in Korea,hQReVp1fw9s,UCNbIuApep1oY2qybB0t1IJQ,439406,372000,1.1811989247311827,1,한국의 좋은 산 4곳 지금 가면 좋은 산행지 대한민국 좋은 여행지 Mountain Trekking in Korea
250,"전 세계 등산가들이 평생 꼭 한 번은 도전하고 싶은 꿈, 네팔 안나푸르나 &#39;토롱라&#39;를 향한 배우 이시영과 15명의 트래커의 도전기 [영상앨범 산] KBS 방송",IDj0c0gyubk,UCHlSeJxRIXZWMARC2oMwmcQ,134729,1360000,0.09906544117647059,0,전 세계 등산가들이 평생 꼭 한 번은 도전하고 싶은 꿈 네팔 안나푸르나 39 토롱라 39 를 향한 배우 이시영과 15명의 트래커의 도전기 영상앨범 산 KBS 방송
251,[얼빡직캠 4K] 에이티즈 산 &#39;BOUNCY (K-HOT CHILLI PEPPERS)&#39; (ATEEZ SAN Facecam) @뮤직뱅크(Music Bank) 230616,2ggelstEX1I,UCeLPm9yH_a_QH8n6445G-Ow,138965,8580000,0.016196386946386948,0,얼빡직캠 4K 에이티즈 산 39 BOUNCY K HOT CHILLI PEPPERS 39 ATEEZ SAN Facecam 뮤직뱅크 Music Bank 230616
252,"산 중의 산, 지리산!  와운골 ⛰산사람들의 사계 &#39;지리산 와운골, 아버지의 산’ (KBS 20130210 방송)",7COwHRb0g4o,UC4LW3sOslC14Vn5bcoNUBkg,3720861,2020000,1.842010396039604,1,산 중의 산 지리산 와운골 산사람들의 사계 39 지리산 와운골 아버지의 산 KBS 20130210 방송
253,산에 나무가 없으면 | 애창동요 | 인기동요 | 산에 나무가 없으면 | 자연동요 | 깨비키즈 KEBIKIDS,NtYmsoBHQLo,UCD_-N4vf-tsqbUxrQ4CrJIA,607447,2440000,0.24895368852459016,0,산에 나무가 없으면 애창동요 인기동요 산에 나무가 없으면 자연동요 깨비키즈 KEBIKIDS
254,"해발 2,200미터 산꼭대기에 작은 돌집 하나 짓고 강아지 한 마리랑 천만 불짜리 인생 사는 미국판 자연인┃도시의 커다란 집도 그저 의미 없는 소비일 뿐┃숲이 그린 집┃#골라듄다큐",uhvpcZ8WawI,UCFCtZJTuJhE18k8IXwmXTYQ,1316784,3860000,0.3411357512953368,0,해발 2 200미터 산꼭대기에 작은 돌집 하나 짓고 강아지 한 마리랑 천만 불짜리 인생 사는 미국판 자연인 도시의 커다란 집도 그저 의미 없는 소비일 뿐 숲이 그린 집 골라듄다큐
255,대한민국에서 가장 높은 도로와 꽁으로 오를 수 있는 산 Best 10,tDW9xB_XSoM,UCjygT0zzx9LVABLqfiDnCYQ,1845921,94200,19.59576433121019,1,대한민국에서 가장 높은 도로와 꽁으로 오를 수 있는 산 Best 10
256,[페이스캠4K] 에이티즈 산 &#39;멋 (흥 : 興 Ver.)&#39; (ATEEZ SAN &#39;The Real&#39; FaceCam)│@SBS Inkigayo_2021.12.12.,DAi7IGUiG8I,UCS_hnpJLQTvBkqALgapi_4g,227648,7890000,0.02885272496831432,0,페이스캠4K 에이티즈 산 39 멋 흥 Ver 39 ATEEZ SAN 39 The Real 39 FaceCam SBS Inkigayo 2021 12 12
257,떠올리기만 해도 마음에 바람이 스치는 산 &#39;청량산&#39; [영상앨범 산] KBS 230820 방송,JEbjbJl1v6s,UCHlSeJxRIXZWMARC2oMwmcQ,17765,1360000,0.0130625,0,떠올리기만 해도 마음에 바람이 스치는 산 39 청량산 39 영상앨범 산 KBS 230820 방송
258,"겨울 산행의 진수, ‘덕이 많고 너그러운 산’ 덕유산 종주 [영상앨범 산] KBS 160228 방송",IxbAu9IAiTs,UCHlSeJxRIXZWMARC2oMwmcQ,26043,1360000,0.019149264705882352,0,겨울 산행의 진수 덕이 많고 너그러운 산 덕유산 종주 영상앨범 산 KBS 160228 방송
259,티즈고 춤짱들의 #멋있는챌린지 (산&amp;우영) #Shorts,k-wCW5M52z4,UC2e4Ukj5Pfr7cb3KpJAFBdQ,692832,3750000,0.1847552,0,티즈고 춤짱들의 멋있는챌린지 산 amp 우영 Shorts
260,한여름 무더위에도 선풍기 조차 필요 없는 해발 700m 산꼭대기 위에 지은 쌍둥이 귀틀집ㅣ여기는 하늘 맛집 1번지ㅣ한국기행ㅣ#골라듄다큐,2HLY21NOwqI,UCFCtZJTuJhE18k8IXwmXTYQ,328214,3860000,0.08502953367875647,0,한여름 무더위에도 선풍기 조차 필요 없는 해발 700m 산꼭대기 위에 지은 쌍둥이 귀틀집 여기는 하늘 맛집 1번지 한국기행 골라듄다큐
261,[에이티즈 산] 산이 눈 작다고 한 사람 나와봐유,1wEO2RMX2Ns,UCFZSSLtpvrXHqFBGrONmNCw,72312,3090,23.401941747572817,1,에이티즈 산 산이 눈 작다고 한 사람 나와봐유
262,산밍키 우린 지금 #100도 챌린지🔥 #Shorts,f2_6fDIORGk,UC2e4Ukj5Pfr7cb3KpJAFBdQ,89170,3750000,0.023778666666666667,0,산밍키 우린 지금 100도 챌린지 Shorts
263,멋대로 걸어 내 뜻대로🌟🐻⛰ #카이 #KAI #성화 #SEONGHWA #산 #SAN #Rover #KAI_Rover #RoverChallenge,ZPREJsVKZyk,UCzCedBCSSltI1TFd3bKyN6g,2997826,9630000,0.3113007268951194,0,멋대로 걸어 내 뜻대로 카이 KAI 성화 SEONGHWA 산 SAN Rover KAI Rover RoverChallenge
264,"[영상앨범 산]★올 것이 왔다★국내에서 가장 아름다운 산 1위, 설악산의 최고 경관 ‘공룡능선’ |“하늘 길, 바위능선에 새긴 우정 - 설악산 공룡능선”(KBS 170519 방송)",VyNbgxZNoaA,UC4LW3sOslC14Vn5bcoNUBkg,407304,2020000,0.20163564356435643,0,영상앨범 산 올 것이 왔다 국내에서 가장 아름다운 산 1위 설악산의 최고 경관 공룡능선 하늘 길 바위능선에 새긴 우정 설악산 공룡능선 KBS 170519 방송
265,이런 아이돌 첨 봄... [ #에이티즈 / #산],9w32_azq0hM,UClwie2cfs5MkSesDBuxl1Rg,225855,1070,211.07943925233644,1,이런 아이돌 첨 봄 에이티즈 산
